sha,title,reason,type,confidence,commit_url,pr_url,repo_id,repo_name,full_name
c6b8e94b28e2bb233eabce68e87023a049665cb9,Define ingredient topic constant,"The commit centralizes websocket topic constants, which improves code maintainability by reducing scattered hard-coded values and making updates easier.",maintainability,8,https://github.com/leultewolde/km-ingredients-service/commit/c6b8e94b28e2bb233eabce68e87023a049665cb9,https://github.com/leultewolde/km-ingredients-service/pull/43,1005873145.0,leultewolde/km-ingredients-service,leultewolde/km-ingredients-service
b6d5dea9dd2c5935a268d0d67ba2f7558164b3b9,HDDS-13114. Make MaxSubCompactions configureable for manual compaction,"The commit involves adding method annotations, which typically improves code clarity and understanding, thus enhancing readability. There is no indication of changes related to duplication, performance, or other categories.",readability,7,https://github.com/apache/ozone/commit/b6d5dea9dd2c5935a268d0d67ba2f7558164b3b9,https://github.com/apache/ozone/pull/8572,212382406.0,apache/ozone,apache/ozone
081ccd25ef0a5dca30f4764c0cc9dd2fd57e7042,Fix nickname variable handling,"The commit fixes variable scoping issues in a lambda expression, which likely improves the maintainability of the code by preventing fragile or error-prone variable handling.",maintainability,8,https://github.com/piotr-gorczynski/Soccer/commit/081ccd25ef0a5dca30f4764c0cc9dd2fd57e7042,https://github.com/piotr-gorczynski/Soccer/pull/147,118357881.0,piotr-gorczynski/Soccer,piotr-gorczynski/Soccer
0fa5300435084432bea7da08a68f0c2141b49842,Improve logging codec validation,"The commit focuses on improving logging related to codec validation, which likely enhances the clarity and understandability of the code's behavior during validation. The refactoring operations such as extracting methods and variables typically improve code readability and maintainability, but since the emphasis is on logging improvement, readability is the primary motivation.",readability,8,https://github.com/amannm/mcp/commit/0fa5300435084432bea7da08a68f0c2141b49842,https://github.com/amannm/mcp/pull/212,1026751486.0,amannm/mcp,amannm/mcp
abb6c98df76262537c1e33e10472cb3e269f102a,Improve login error handling and Google whitelist signup,"The commit focuses on refining error handling and adjusting the signup flow, which likely improves the clarity and understandability of the code related to login and signup processes. The performed refactorings (changing variable type and extracting variable) typically enhance code readability and make the code easier to follow.",readability,7,https://github.com/nagisa77/OpenIsle/commit/abb6c98df76262537c1e33e10472cb3e269f102a,https://github.com/nagisa77/OpenIsle/pull/211,1011075840.0,nagisa77/OpenIsle,nagisa77/OpenIsle
1c180b235add10fa099964ca59674b72355849ee,Load Firebase leaderboard storage from config,"The commit focuses on loading Firebase keys from a JSON configuration, which likely improves the maintainability of the code by centralizing configuration and making it easier to manage and update keys without hardcoding them.",maintainability,7,https://github.com/rumiz123/yogaassistant/commit/1c180b235add10fa099964ca59674b72355849ee,https://github.com/rumiz123/yogaassistant/pull/12,1010837513.0,rumiz123/yogaassistant,rumiz123/yogaassistant
5b57491ce7b4e043f9da31d566d3e120a35f22ff,Replace deprecated YouTube player,"The commit replaces a deprecated YouTube player component with a WebView player, indicating modernization of old legacy code to maintain functionality and compatibility.",legacy_code,8,https://github.com/halilozel1903/AndroidTVMovieParadise/commit/5b57491ce7b4e043f9da31d566d3e120a35f22ff,https://github.com/halilozel1903/AndroidTVMovieParadise/pull/20,225194766.0,halilozel1903/AndroidTVMovieParadise,halilozel1903/AndroidTVMovieParadise
c5ca40592897ac4d1023f1147200e3a659024eda,Use Gemini Flash for LLM opponent,"The commit involves renaming methods and variables to switch the LLMAgent to use the Gemini API, which likely improves code clarity and understanding, addressing readability issues.",readability,7,https://github.com/lauri0/mesozoic-arena/commit/c5ca40592897ac4d1023f1147200e3a659024eda,https://github.com/lauri0/mesozoic-arena/pull/19,1017861753.0,lauri0/mesozoic-arena,lauri0/mesozoic-arena
f9d2bf31fe58a77f92a4edc2932cca35e3fcf062,Fix direct purchase net and cost rate calculations,"The commit fixes calculation logic for net and cost rates, indicating that the previous logic was incorrect or inconsistent, leading to wrong behavior. The use of extract variable refactoring supports clarifying the logic but the primary motivation is correcting the logical mismatch.",logical_mismatch,8,https://github.com/hmislk/hmis/commit/f9d2bf31fe58a77f92a4edc2932cca35e3fcf062,https://github.com/hmislk/hmis/pull/13033,21764480.0,hmislk/hmis,hmislk/hmis
d1e97f274234574e10e3897346c704dade8b9859,Fix interface keyword usage and rename package,"The commit involves fixing interface keyword usage and renaming a package, which suggests addressing issues related to code structure and naming that affect maintainability. Moving classes and correcting interface usage typically improve the code's maintainability by making it clearer and better organized.",maintainability,7,https://github.com/bykkcs/iDrugWg/commit/d1e97f274234574e10e3897346c704dade8b9859,https://github.com/bykkcs/iDrugWg/pull/25,966924649.0,bykkcs/iDrugWg,bykkcs/iDrugWg
c8d55685ce4b0c53f562dc162c1dcdec9147d653,Add SubscriptionFeature entity and feature migration,"The commit introduces a new entity and performs a migration, which suggests an effort to improve the maintainability of the codebase by structuring subscription features more cleanly and managing feature flags properly. There is no indication of fixing logic errors, performance issues, or duplication. The addition of annotations also supports maintainability by clarifying code usage.",maintainability,7,https://github.com/ddumaa/tracking_system/commit/c8d55685ce4b0c53f562dc162c1dcdec9147d653,https://github.com/ddumaa/tracking_system/pull/349,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
c4e5d9c08b4fe3c289800fc9fb3b0b3a3685e91b,Replace assertion errors with exceptions,"Replacing assertion errors with exceptions improves the maintainability of the code by making error handling more explicit and manageable, reducing fragility associated with assertions that may be disabled in production environments.",maintainability,8,https://github.com/tcheeric/nostr-java/commit/c4e5d9c08b4fe3c289800fc9fb3b0b3a3685e91b,https://github.com/tcheeric/nostr-java/pull/217,579673703.0,tcheeric/nostr-java,tcheeric/nostr-java
956da8fe34e88866633e4f7697a640efccd94df8,Improve auto-dodge with adaptive positioning,"The commit improves the auto-dodge feature by introducing adaptive positioning, which likely enhances the clarity and understandability of the code through variable extraction and renaming, thus improving readability.",readability,8,https://github.com/jaidencode/vision_hc/commit/956da8fe34e88866633e4f7697a640efccd94df8,https://github.com/jaidencode/vision_hc/pull/74,1006810411.0,jaidencode/vision_hc,jaidencode/vision_hc
8cb596c8f759ed2b42b55cfbaaff5d52d7fa4a44,Fix invoice creation with existing customers,"The commit focuses on fixing customer handling in invoice creation, which suggests correcting the logic to handle existing customers properly. The performed refactorings (extract and rename variable) support improving the clarity and correctness of the logic rather than addressing performance, duplication, or dependencies. Therefore, the primary motivation is to fix a logical mismatch causing incorrect behavior.",logical_mismatch,8,https://github.com/AlvaroSanchezGlasgow/facturador/commit/8cb596c8f759ed2b42b55cfbaaff5d52d7fa4a44,https://github.com/AlvaroSanchezGlasgow/facturador/pull/38,991072456.0,AlvaroSanchezGlasgow/facturador,AlvaroSanchezGlasgow/facturador
35be1581617212e0eec0cfc470be55685b390b1c,Allow URL merging in v1 API,"The commit adds URL support to an existing API endpoint, which likely involves modifying method and attribute annotations to handle new input types. This change improves the reusability and repurposing of the existing code by extending its functionality to support URLs for merging PDFs.",repurpose_reuse,8,https://github.com/Nicolas-nwb/Stirling-PDF/commit/35be1581617212e0eec0cfc470be55685b390b1c,https://github.com/Nicolas-nwb/Stirling-PDF/pull/1,988490382.0,Nicolas-nwb/Stirling-PDF,Nicolas-nwb/Stirling-PDF
9928cb2f13a4113ec02f98f52f15e98ccfdbe125,Improve MT and Fuzzy match autocompletion,"The commit improves autocompletion by adding capitalization and popup rules, and performs extract variable refactorings which typically enhance code clarity and understanding, indicating an improvement in readability.",readability,8,https://github.com/klyok/omegat/commit/9928cb2f13a4113ec02f98f52f15e98ccfdbe125,https://github.com/klyok/omegat/pull/16,1002064490.0,klyok/omegat,klyok/omegat
aeca2efda188abfbd296b07f4d00f4345e2a7d56,[Fix] handle missing language in word caching,"The commit fixes the handling of missing language information in word caching by setting the language for saved words, which likely addresses an inconsistency or incorrect behavior in the logic related to language handling.",logical_mismatch,8,https://github.com/TaylorChyi/glancy-backend/commit/aeca2efda188abfbd296b07f4d00f4345e2a7d56,https://github.com/TaylorChyi/glancy-backend/pull/119,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
1388d8f03c45549c4be3d22fec256032d36b8f5a,Improve TradeView UI layout,"The commit focuses on refactoring the UI layout and renaming attributes, which primarily improves the clarity and understandability of the code, enhancing readability.",readability,7,https://github.com/Leznerr/mco2/commit/1388d8f03c45549c4be3d22fec256032d36b8f5a,https://github.com/Leznerr/mco2/pull/112,1025848178.0,Leznerr/mco2,Leznerr/mco2
956f91e750eab3affa1375efa4c6d166b8f4bfd1,Add Talent registry enum,"The commit introduces a new enum and modifies method access and type declaration, which likely improves code structure and maintainability by clarifying and organizing code elements.",maintainability,7,https://github.com/DiscordGoat/Continuity/commit/956f91e750eab3affa1375efa4c6d166b8f4bfd1,https://github.com/DiscordGoat/Continuity/pull/402,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
c8e7c26ed9d157c783c8cbcd22bca767d9b2357f,Introduce use case layer,"Introducing a use case layer and updating controllers typically aims to improve the structure and organization of the code, making it easier to maintain and evolve. This refactoring likely enhances the maintainability of the system by separating concerns and clarifying responsibilities.",maintainability,8,https://github.com/doterorgz/timebank/commit/c8e7c26ed9d157c783c8cbcd22bca767d9b2357f,https://github.com/doterorgz/timebank/pull/7,997867274.0,doterorgz/timebank,doterorgz/timebank
e6627a5f4a07dc43f808f7542096ca9267eea3d5,[BOT] refactor(rename): method450 → getBaseModel,"The commit involves renaming a method and an attribute to more meaningful names, which primarily improves code readability and understanding without changing functionality or structure.",readability,8,https://github.com/Ddemon26/2006Scape/commit/e6627a5f4a07dc43f808f7542096ca9267eea3d5,https://github.com/Ddemon26/2006Scape/pull/66,1009802329.0,Ddemon26/2006Scape,Ddemon26/2006Scape
a7dbf3762f3e98d401538275666b6108b5640374,Update postal service final status tracking,"The commit involves extracting a method and renaming a variable to improve the clarity and structure of the code related to updating postal service final status tracking, which primarily enhances code readability.",readability,8,https://github.com/ddumaa/tracking_system/commit/a7dbf3762f3e98d401538275666b6108b5640374,https://github.com/ddumaa/tracking_system/pull/32,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
d0aae6b2c9d0cee4de6e35ff843fc6ff08630823,Add basic MP4 audio playback,"The commit adds basic MP4 audio playback support, which likely involves encapsulating attributes and adding parameters to improve the structure and modularity of the code, enhancing maintainability.",maintainability,7,https://github.com/Illyvia/ImageFrame/commit/d0aae6b2c9d0cee4de6e35ff843fc6ff08630823,https://github.com/Illyvia/ImageFrame/pull/4,983805057.0,Illyvia/ImageFrame,Illyvia/ImageFrame
362054e6a0d50f711213c1f82739e59689ab8a55,Improve signup flow with profile defaults,"The commit improves the signup flow by adding parameters to support profile defaults, which likely enhances the maintainability of the code by making it more flexible and easier to manage without changing existing behavior.",maintainability,7,https://github.com/Sabretooth2438/BookReviewHub/commit/362054e6a0d50f711213c1f82739e59689ab8a55,https://github.com/Sabretooth2438/BookReviewHub/pull/2,1006140690.0,Sabretooth2438/BookReviewHub,Sabretooth2438/BookReviewHub
b4620854bd2d89edf3fe1c45501c784fca16a797,Expand Java port with simple ICS support,"The commit expands the Java port by adding a simple ICS parser, which likely improves the maintainability of the code by modularizing and clarifying the parsing logic. The refactoring operations such as changing variable types and renaming variables support better code structure and clarity, enhancing maintainability.",maintainability,7,https://github.com/julianhmm/wcss/commit/b4620854bd2d89edf3fe1c45501c784fca16a797,https://github.com/julianhmm/wcss/pull/2,1001584219.0,julianhmm/wcss,julianhmm/wcss
54d45071e66ee10d60d68b4aaa2a4f4210c5aacb,Fix animated entity rendering,"The commit focuses on fixing the rendering of animated entities, which likely involves correcting or improving the logic related to rendering behavior. The refactoring operations such as Extract Method and Inline Method suggest restructuring code to clarify or correct the logic flow, indicating a logical mismatch was addressed.",logical_mismatch,7,https://github.com/rhum0ne/Worldcraft/commit/54d45071e66ee10d60d68b4aaa2a4f4210c5aacb,https://github.com/rhum0ne/Worldcraft/pull/67,856962840.0,rhum0ne/Worldcraft,rhum0ne/Worldcraft
df27b2058b1ac76a99881e30fa243945093eac12,Add concise AI streaming box,"The commit involves renaming parameters to improve clarity, which primarily enhances the readability of the code by making it easier to understand.",readability,8,https://github.com/JoelJebitto/SpacedIn/commit/df27b2058b1ac76a99881e30fa243945093eac12,https://github.com/JoelJebitto/SpacedIn/pull/33,1005081526.0,JoelJebitto/SpacedIn,JoelJebitto/SpacedIn
62e812f6f516f3a588b97da3079e185e4931a1cc,Optimize settings persistence,"The commit focuses on optimizing the persistence of global settings by batching saves, which likely improves performance by reducing the frequency of save operations. The refactoring operations such as changing method access and renaming methods support this optimization. Therefore, the primary motivation is to address slow performance.",slow_performance,8,https://github.com/AsyncTI4/TI4_map_generator_bot/commit/62e812f6f516f3a588b97da3079e185e4931a1cc,https://github.com/AsyncTI4/TI4_map_generator_bot/pull/3326,464393278.0,AsyncTI4/TI4_map_generator_bot,AsyncTI4/TI4_map_generator_bot
dbac7b1105ed8e6d90ef27be904f0b934a2d8623,Add opponent minimax probability,"The commit adds a parameter related to opponent minimax probability in the Monte Carlo Tree Search (MCTS) implementation, which likely improves the maintainability by making the code more modular and adaptable to different opponent strategies. This change does not directly address readability, duplication, or performance, but rather enhances the code's structure for future modifications and extensions.",maintainability,7,https://github.com/lauri0/mesozoic-arena/commit/dbac7b1105ed8e6d90ef27be904f0b934a2d8623,https://github.com/lauri0/mesozoic-arena/pull/92,1017861753.0,lauri0/mesozoic-arena,lauri0/mesozoic-arena
0c8c53f47743a5df8edf8fd4c86a8fb151afa5fc,Update /skills to show talent points,"The commit focuses on improving the GUI to show talent points, involving variable extraction and renaming which typically enhances code clarity and understanding, thus improving readability.",readability,7,https://github.com/DiscordGoat/Continuity/commit/0c8c53f47743a5df8edf8fd4c86a8fb151afa5fc,https://github.com/DiscordGoat/Continuity/pull/446,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
c4ce42aee28d2063fab0c9a0e7ec8a67c1243bc0,Add softmax and KL divergence to classification loss,"The commit adds new parameters related to softmax and KL divergence in the classification loss, which suggests an enhancement or extension of existing functionality to support new loss components. This likely improves the reusability or repurposing of the classification loss code by making it more flexible and adaptable to different loss functions.",repurpose_reuse,7,https://github.com/JunhwiLee/JavaCNN/commit/c4ce42aee28d2063fab0c9a0e7ec8a67c1243bc0,https://github.com/JunhwiLee/JavaCNN/pull/3,1008124271.0,JunhwiLee/JavaCNN,JunhwiLee/JavaCNN
3984e6a9cfda64690806e516a3aa058491a7b5a5,Adjust purchase return config options,"The commit involves changing method access modifiers, which typically improves the maintainability of the code by better encapsulating functionality and controlling access, making the codebase easier to manage and less fragile.",maintainability,7,https://github.com/hmislk/hmis/commit/3984e6a9cfda64690806e516a3aa058491a7b5a5,https://github.com/hmislk/hmis/pull/13016,21764480.0,hmislk/hmis,hmislk/hmis
3fc43c8ff3c48dd397d8c241f432d846e5ed80e3,Fix case title query and optimize court count loop,"The commit fixes a query and optimizes a loop, indicating improvements in code logic and performance. The primary motivation appears to be addressing inefficient or incorrect logic leading to slow performance and incorrect behavior.",slow_performance,7,https://github.com/darby2025/legalSystem/commit/3fc43c8ff3c48dd397d8c241f432d846e5ed80e3,https://github.com/darby2025/legalSystem/pull/5,1022401859.0,darby2025/legalSystem,darby2025/legalSystem
67ac98e0e8152d7e602f4ced9a3d28d9b1b14435,Fix llama riding packet wrapper,"The commit fixes the usage of PacketEvents related to steering a vehicle, which suggests correcting inconsistent or incorrect logic in the code to ensure proper behavior.",logical_mismatch,8,https://github.com/Thorvas/llamaRider/commit/67ac98e0e8152d7e602f4ced9a3d28d9b1b14435,https://github.com/Thorvas/llamaRider/pull/1,1025542526.0,Thorvas/llamaRider,Thorvas/llamaRider
44fe68e844c05cfacdedddfebf0fcd20cb9fdc6b,Improve bow aimbot targeting,"The commit focuses on improving the prediction logic of the bow aimbot, which suggests addressing issues related to incorrect or inconsistent logic that affects behavior.",logical_mismatch,7,https://github.com/jaidencode/vision_hc/commit/44fe68e844c05cfacdedddfebf0fcd20cb9fdc6b,https://github.com/jaidencode/vision_hc/pull/49,1006810411.0,jaidencode/vision_hc,jaidencode/vision_hc
c206718b13c078752b7a12e937117f2cfd7c8a9c,Add configurable username feature,"The commit introduces a configurable username feature with UI, involving refactoring operations like inverting conditions and replacing attributes with variables, which primarily improves code clarity and understandability, indicating a focus on enhancing readability.",readability,7,https://github.com/jaidencode/vision_hc/commit/c206718b13c078752b7a12e937117f2cfd7c8a9c,https://github.com/jaidencode/vision_hc/pull/28,1006810411.0,jaidencode/vision_hc,jaidencode/vision_hc
ee4fcdc193e42b30cb9722aa6aeb1861e48600f0,Enable compression and chat history TTL,"The commit involves refactoring operations such as Extract Class and Move Attribute, which typically aim to improve the structure and organization of the code to make it easier to maintain. The addition of caching settings and documentation further supports maintainability improvements rather than addressing performance, duplication, or other issues.",maintainability,8,https://github.com/benhook1013/FireMUD/commit/ee4fcdc193e42b30cb9722aa6aeb1861e48600f0,https://github.com/benhook1013/FireMUD/pull/796,958378478.0,benhook1013/FireMUD,benhook1013/FireMUD
dc5a3dc8059954af3cf49508769fe831c4e52b38,Add editable purchase details,"The commit focuses on encapsulating attributes and inlining variables, which are refactorings aimed at improving the internal structure of the code to make it easier to maintain and modify. These changes typically enhance the maintainability of the codebase by reducing complexity and improving encapsulation.",maintainability,8,https://github.com/Dave99git/LidlSplit/commit/dc5a3dc8059954af3cf49508769fe831c4e52b38,https://github.com/Dave99git/LidlSplit/pull/98,1001353476.0,Dave99git/LidlSplit,Dave99git/LidlSplit
a2def328d0ae59193b50685373d44b213ad670cf,Fix MarketNiche persistence in experiment tests,"The commit fixes the persistence of MarketNiche in experiment tests, indicating that the existing code likely had issues with testability related to how niche mapping was handled and persisted. The modification of attribute annotations suggests changes to improve the test setup or data handling, which aligns with improving testability.",testability,7,https://github.com/paulofor/marketing-hub/commit/a2def328d0ae59193b50685373d44b213ad670cf,https://github.com/paulofor/marketing-hub/pull/117,1010682639.0,paulofor/marketing-hub,paulofor/marketing-hub
dd60ffaa8b157e461bae2a3b99e2f75012a3b4b9,Refactor message quota handling,"The commit involves refactoring message quota management by extracting a class and moving a method, which typically aims to improve the structure and maintainability of the code rather than fixing logic or performance issues.",maintainability,8,https://github.com/hemati/quran_android/commit/dd60ffaa8b157e461bae2a3b99e2f75012a3b4b9,https://github.com/hemati/quran_android/pull/3,847259193.0,hemati/quran_android,hemati/quran_android
4ccbb70313a6ab624bebb9767846eb75ed8157d8,Improve reservation code handling and payment receipt,"The commit focuses on improving the handling of reservation codes and payment receipts, likely to make the code easier to understand and manage. The addition of a parameter and removal of an attribute annotation suggest changes aimed at clarifying or simplifying the code structure, which aligns with improving readability.",readability,7,https://github.com/xshift007/karting_final/commit/4ccbb70313a6ab624bebb9767846eb75ed8157d8,https://github.com/xshift007/karting_final/pull/5,999651778.0,xshift007/karting_final,xshift007/karting_final
9c6676878d565e315d53041bb7e92b5d5bf60834,Fix incoming transactions retrieval,"The commit fixes the logic for retrieving incoming transactions, indicating that the previous logic was incorrect or inconsistent, leading to wrong behavior. The change involves modifying annotations to correct this behavior, which aligns with addressing a logical mismatch.",logical_mismatch,8,https://github.com/abidiDev/CyBackend/commit/9c6676878d565e315d53041bb7e92b5d5bf60834,https://github.com/abidiDev/CyBackend/pull/1,816775675.0,abidiDev/CyBackend,abidiDev/CyBackend
08dbb1851f0d7871b95de7ffda4248ffd0e16685,Add email notification toggle,"The commit adds a new feature (email notification toggle) and updates tests accordingly, which suggests improving the code's maintainability by making it easier to manage notification settings and ensuring the code remains robust through testing.",maintainability,7,https://github.com/TaylorChyi/glancy-backend/commit/08dbb1851f0d7871b95de7ffda4248ffd0e16685,https://github.com/TaylorChyi/glancy-backend/pull/61,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
46698631f553ea89f75961f2cd50a4a53fa011e5,Update MealRecord controller,"The commit involves renaming a controller and modifying method annotations, which typically improves code clarity and understanding by making the code more readable and self-explanatory.",readability,7,https://github.com/omeinu/TubuhBaru/commit/46698631f553ea89f75961f2cd50a4a53fa011e5,https://github.com/omeinu/TubuhBaru/pull/9,1001841192.0,omeinu/TubuhBaru,omeinu/TubuhBaru
2cf72876d7ba633a8cd7bfb4bab675ffd3dd5114,Implement town-specific resident removal,"The commit involves extracting a method and parameterizing a variable, which are typical refactoring steps to improve code structure and maintainability by making the code easier to modify and extend without changing its behavior.",maintainability,8,https://github.com/ItzzPotato/VertiCraft-Towny/commit/2cf72876d7ba633a8cd7bfb4bab675ffd3dd5114,https://github.com/ItzzPotato/VertiCraft-Towny/pull/6,1020230685.0,ItzzPotato/VertiCraft-Towny,ItzzPotato/VertiCraft-Towny
04ef8058fcfdde0d6eaf9f94b0aad51f507d26ac,Fix P2P tx sync and move to Java 21,"The commit updates the Java version to 21 and fixes transaction synchronization, which likely involves improving the maintainability of the codebase by modernizing and ensuring correct synchronization behavior. The refactoring operations such as renaming methods and changing return types support maintainability improvements rather than addressing performance, duplication, or readability directly.",maintainability,7,https://github.com/masssi164/Simple-Blockchain/commit/04ef8058fcfdde0d6eaf9f94b0aad51f507d26ac,https://github.com/masssi164/Simple-Blockchain/pull/5,913344534.0,masssi164/Simple-Blockchain,masssi164/Simple-Blockchain
90b9e3413047731e0d15ef3d7061b1ad7ee3ace8,Auto refresh expired JWT tokens,"The commit introduces automatic JWT token refresh functionality, which likely improves the maintainability of the authentication code by encapsulating token refresh logic and reducing manual handling. The use of Extract Method suggests an effort to improve code structure and maintainability.",maintainability,8,https://github.com/tuankiet309/Final/commit/90b9e3413047731e0d15ef3d7061b1ad7ee3ace8,https://github.com/tuankiet309/Final/pull/12,1001923716.0,tuankiet309/Final,tuankiet309/Final
0c11ab52a4f2de561361695a979314b6b34000f3,Fix Main utility class,"The commit refactors the Main utility class to use a static factory method, which typically improves code structure and maintainability by centralizing object creation and clarifying usage patterns.",maintainability,8,https://github.com/MetricsHub/jawk/commit/0c11ab52a4f2de561361695a979314b6b34000f3,https://github.com/MetricsHub/jawk/pull/221,119057027.0,MetricsHub/jawk,MetricsHub/jawk
22f48e4bd568ae03501e2215863e18525add7052,Implement domain oriented user creation with Swagger,"The commit introduces domain-oriented user creation and adds Swagger support, involving method extraction and variable renaming to improve code structure and clarity, which primarily enhances maintainability.",maintainability,8,https://github.com/jmazeus/nutritionApp/commit/22f48e4bd568ae03501e2215863e18525add7052,https://github.com/jmazeus/nutritionApp/pull/2,999926797.0,jmazeus/nutritionApp,jmazeus/nutritionApp
83578f3b254306143ed656990bc5f9e64194d38d,[Fix] handle deepseek response,"The commit focuses on fixing the handling of a response, which likely involves correcting or improving the logic to properly process the deepseek response. The refactoring operations such as changing variable type and extracting variables suggest improving the code structure to fix logical issues rather than improving readability or performance.",logical_mismatch,7,https://github.com/TaylorChyi/glancy-backend/commit/83578f3b254306143ed656990bc5f9e64194d38d,https://github.com/TaylorChyi/glancy-backend/pull/121,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
3803fae9d61dcde80750b4c3dfaebb81afff80ed,Fix latest event stats query,"The commit fixes a query related to latest event stats, indicating a correction in the logic of the query to produce correct results. The changes involve method annotation modification and method renaming, which likely address incorrect or inconsistent logic causing wrong behavior in the query.",logical_mismatch,8,https://github.com/woodentouch/woodentouch/commit/3803fae9d61dcde80750b4c3dfaebb81afff80ed,https://github.com/woodentouch/woodentouch/pull/30,931533211.0,woodentouch/woodentouch,woodentouch/woodentouch
db9f46793d82299ed86f7a4195eb2eca7e155bc7,Add autoreload check for stream sources,"The commit involves moving a method and modifying class annotations to integrate an autoreload check for stream sources, which likely improves the structure and modularity of the code, enhancing maintainability.",maintainability,7,https://github.com/lvivco/mdcfg/commit/db9f46793d82299ed86f7a4195eb2eca7e155bc7,https://github.com/lvivco/mdcfg/pull/83,661051207.0,lvivco/mdcfg,lvivco/mdcfg
bb4a89a36784d9a44fa095a1e86c3964d4aaaf6d,Fix binary post entity,"The commit changes the variable type to ByteArrayEntity for binary posts, which suggests improving the correctness and appropriateness of the data representation rather than addressing readability, duplication, or performance. This change likely fixes a logical mismatch in how binary post entities are handled.",logical_mismatch,8,https://github.com/HusseinLab/DroidLab/commit/bb4a89a36784d9a44fa095a1e86c3964d4aaaf6d,https://github.com/HusseinLab/DroidLab/pull/22,857873266.0,HusseinLab/DroidLab,HusseinLab/DroidLab
e0783d4c24d2c1bc4b45f83d13f27cf7e9b58f24,Implement customer linkage for parcels,"The commit involves extracting methods to link parcels with customers, which typically improves code structure and maintainability by modularizing functionality and reducing complexity.",maintainability,8,https://github.com/ddumaa/tracking_system/commit/e0783d4c24d2c1bc4b45f83d13f27cf7e9b58f24,https://github.com/ddumaa/tracking_system/pull/178,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
b0417bacb6f5ca7438363c55181982bbb9a50e04,Fix Kraken perk launching second sea creature,"The commit fixes a bug where the Kraken perk incorrectly launches a second sea creature, indicating a logical error in the code's behavior. The refactoring operations (extracting and renaming variables) support clarifying and correcting the logic rather than addressing readability or performance issues.",logical_mismatch,8,https://github.com/DiscordGoat/Continuity/commit/b0417bacb6f5ca7438363c55181982bbb9a50e04,https://github.com/DiscordGoat/Continuity/pull/222,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
dac4ea429fd6f17926f3e1b98512915c148cd526,Fix Edge detection command on macOS,"The commit fixes the logic for detecting the Edge browser version on macOS, indicating that the previous logic was incorrect or inconsistent, leading to wrong behavior.",logical_mismatch,8,https://github.com/duskdating/KripplyDownloader/commit/dac4ea429fd6f17926f3e1b98512915c148cd526,https://github.com/duskdating/KripplyDownloader/pull/3,993992033.0,duskdating/KripplyDownloader,duskdating/KripplyDownloader
14f4c23248ca9a4570f921ad6a407a1feb056644,Run python script directly from controller,"The commit changes the controller to run a python script directly, which likely simplifies the code structure and improves maintainability by reducing complexity or indirect calls. The refactoring operations such as adding and removing annotations suggest code cleanup rather than addressing performance, duplication, or logical errors.",maintainability,7,https://github.com/vioai/testly/commit/14f4c23248ca9a4570f921ad6a407a1feb056644,https://github.com/vioai/testly/pull/22,999161450.0,vioai/testly,vioai/testly
638e1b97820df68a755280da7032af866d6f2807,Implement retry topic,"The commit introduces a retry mechanism by publishing failed IDs to a retry topic, which addresses the need to handle failures more robustly. This change likely improves the maintainability of the system by making failure handling clearer and more manageable.",maintainability,7,https://github.com/davidho27941/nrt-weather-pipeline/commit/638e1b97820df68a755280da7032af866d6f2807,https://github.com/davidho27941/nrt-weather-pipeline/pull/9,1022476162.0,davidho27941/nrt-weather-pipeline,davidho27941/nrt-weather-pipeline
06e40890e02789da13d7ed6a08679278a08fc546,Improve Java join compilation,"The commit focuses on optimizing the compilation of a left join in Java, which suggests an improvement in performance. The renaming of variables likely supports clearer or more efficient code, but the primary motivation is performance optimization.",slow_performance,7,https://github.com/mochilang/mochi/commit/06e40890e02789da13d7ed6a08679278a08fc546,https://github.com/mochilang/mochi/pull/9230,985853139.0,mochilang/mochi,mochilang/mochi
3ca3d73e84ae725e88625be09a2d083991d3644f,Add install instructions,"The commit involves fixing annotation defaults and aspect imports, which suggests improving the structure and clarity of code annotations and dependencies, likely to enhance maintainability rather than addressing performance, duplication, or logical errors.",maintainability,7,https://github.com/yukselcodingwithyou/metricguard/commit/3ca3d73e84ae725e88625be09a2d083991d3644f,https://github.com/yukselcodingwithyou/metricguard/pull/1,1014839069.0,yukselcodingwithyou/metricguard,yukselcodingwithyou/metricguard
2ea584124319e5b615b59aa7c8337bb639964cee,Fix user registration with identity ID strategy,"The commit focuses on fixing user registration by changing the ID generation strategy to use identity generation, which likely addresses an inconsistency or incorrect logic in how user IDs are assigned, thus correcting the behavior.",logical_mismatch,8,https://github.com/srcjp/sol4r/commit/2ea584124319e5b615b59aa7c8337bb639964cee,https://github.com/srcjp/sol4r/pull/10,1006608022.0,srcjp/sol4r,srcjp/sol4r
